,accuracy,loss,val_accuracy,val_loss,learning_rate
0,0.2356589138507843,3.0375192165374756,0.23602484166622162,1.3788745403289795,0.0010000000474974513
1,0.24573643505573273,1.5068010091781616,0.3944099247455597,1.3484145402908325,0.0010000000474974513
2,0.4000000059604645,1.403847098350525,0.4968944191932678,1.1530954837799072,0.0010000000474974513
3,0.43023255467414856,1.3508788347244263,0.47826087474823,1.1133637428283691,0.0010000000474974513
4,0.5077519416809082,1.1932661533355713,0.5776397585868835,0.9411500692367554,0.0010000000474974513
5,0.551937997341156,1.1243574619293213,0.6739130616188049,0.8154817223548889,0.0010000000474974513
6,0.6007751822471619,1.0357842445373535,0.7701863646507263,0.7060968279838562,0.0010000000474974513
7,0.6271317601203918,0.9526143074035645,0.5496894121170044,0.9880385994911194,0.0010000000474974513
8,0.6387596726417542,0.9273210167884827,0.7484471797943115,0.6865219473838806,0.0010000000474974513
9,0.6860465407371521,0.8249618411064148,0.7577639818191528,0.6184388399124146,0.0010000000474974513
10,0.7046511769294739,0.785149335861206,0.7546584010124207,0.5746703743934631,0.0010000000474974513
11,0.7612403035163879,0.6957022547721863,0.6645962595939636,0.7404780983924866,0.0010000000474974513
12,0.760465145111084,0.6353835463523865,0.7857142686843872,0.5243096351623535,0.0010000000474974513
13,0.7821705341339111,0.5982456803321838,0.7453415989875793,0.5512860417366028,0.0010000000474974513
14,0.7813953757286072,0.5803477168083191,0.7049689292907715,0.630518913269043,0.0010000000474974513
15,0.8325581550598145,0.4892742335796356,0.7515528202056885,0.5411819219589233,0.00010000000474974513
16,0.8379845023155212,0.44900527596473694,0.7919254899024963,0.46930140256881714,0.00010000000474974513
17,0.8550387620925903,0.4080704152584076,0.7888198494911194,0.4880145192146301,0.00010000000474974513
18,0.8589147329330444,0.3915186822414398,0.8105590343475342,0.4347672462463379,0.00010000000474974513
19,0.8666666746139526,0.38076266646385193,0.8602484464645386,0.3610234558582306,0.00010000000474974513
20,0.8596899509429932,0.3836189806461334,0.7546584010124207,0.6031197905540466,0.00010000000474974513
21,0.8844961524009705,0.3499106168746948,0.8136646151542664,0.4133351445198059,0.00010000000474974513
22,0.8720930218696594,0.3549179434776306,0.7950310707092285,0.45093750953674316,1.0000000656873453e-05
23,0.8868216872215271,0.33100566267967224,0.8012422323226929,0.43368130922317505,1.0000000656873453e-05
24,0.8759689927101135,0.34182265400886536,0.8136646151542664,0.44621390104293823,1.0000001111620804e-06
25,0.882170557975769,0.3539412319660187,0.804347813129425,0.4702834188938141,1.0000001111620804e-06
26,0.8868216872215271,0.34263870120048523,0.7981366515159607,0.4390183091163635,1.000000082740371e-07
27,0.8868216872215271,0.3341854214668274,0.8012422323226929,0.467186838388443,1.000000082740371e-07
28,0.8914728760719299,0.34361532330513,0.7950310707092285,0.4371008574962616,1.000000082740371e-08
29,0.8930232524871826,0.32509154081344604,0.8322981595993042,0.3841680586338043,1.000000082740371e-08
