,accuracy,loss,val_accuracy,val_loss,learning_rate
0,0.25193798542022705,2.634999990463257,0.49378880858421326,1.3143702745437622,0.0010000000474974513
1,0.3720930218696594,1.4105658531188965,0.45962733030319214,1.176006555557251,0.0010000000474974513
2,0.44573643803596497,1.283519983291626,0.4503105580806732,1.130839467048645,0.0010000000474974513
3,0.46666666865348816,1.2768304347991943,0.649068295955658,0.9421499371528625,0.0010000000474974513
4,0.5286821722984314,1.159682035446167,0.590062141418457,0.9532440304756165,0.0010000000474974513
5,0.5759689807891846,1.1263866424560547,0.6614906787872314,0.7764213681221008,0.0010000000474974513
6,0.565891444683075,1.0552653074264526,0.7204968929290771,0.7350531220436096,0.0010000000474974513
7,0.6325581669807434,0.9738458395004272,0.6894409656524658,0.7215968370437622,0.0010000000474974513
8,0.6317829489707947,0.9413297772407532,0.6552795171737671,0.7515681385993958,0.0010000000474974513
9,0.6922480463981628,0.8396427631378174,0.7732919454574585,0.5583416223526001,0.0010000000474974513
10,0.6945736408233643,0.8188087344169617,0.5807453393936157,0.923590362071991,0.0010000000474974513
11,0.7077519297599792,0.7972233295440674,0.7763975262641907,0.6056866645812988,0.0010000000474974513
12,0.7472867965698242,0.6883229613304138,0.7484471797943115,0.5652515888214111,0.00010000000474974513
13,0.7542635798454285,0.6507678627967834,0.7515528202056885,0.5594974756240845,0.00010000000474974513
14,0.778294563293457,0.6049787998199463,0.7701863646507263,0.5041339993476868,1.0000000656873453e-05
15,0.7775194048881531,0.6121501922607422,0.7639751434326172,0.5326594710350037,1.0000000656873453e-05
16,0.778294563293457,0.59928959608078,0.760869562625885,0.5511383414268494,1.0000000656873453e-05
17,0.7635658979415894,0.6256018877029419,0.7639751434326172,0.511921226978302,1.0000001111620804e-06
18,0.7767441868782043,0.6186891794204712,0.7795031070709229,0.5096784830093384,1.0000001111620804e-06
19,0.7759689688682556,0.6186844110488892,0.7236024737358093,0.5359086990356445,1.000000082740371e-07
20,0.7713178396224976,0.6294713616371155,0.739130437374115,0.550828218460083,1.000000082740371e-07
21,0.7658914923667908,0.6411651372909546,0.7701863646507263,0.48427414894104004,1.000000082740371e-08
22,0.7751938104629517,0.6179267764091492,0.7701863646507263,0.5114721059799194,1.000000082740371e-08
23,0.7705426216125488,0.6309182643890381,0.7515528202056885,0.5402548909187317,1.000000082740371e-08
24,0.7945736646652222,0.59225994348526,0.7950310707092285,0.5023313164710999,1.000000082740371e-09
25,0.7720929980278015,0.6205058097839355,0.7732919454574585,0.5020566582679749,1.000000082740371e-09
26,0.7992247939109802,0.594517171382904,0.760869562625885,0.5204764604568481,1.000000082740371e-10
27,0.7720929980278015,0.6306039690971375,0.760869562625885,0.5094748735427856,1.000000082740371e-10
28,0.7775194048881531,0.6087648272514343,0.7267080545425415,0.5716258883476257,1.000000082740371e-11
29,0.7829457521438599,0.5931934714317322,0.7204968929290771,0.573559045791626,1.000000082740371e-11
