,accuracy,loss,val_accuracy,val_loss,learning_rate
0,0.33023256063461304,2.20453143119812,0.3726707994937897,1.2677693367004395,0.0010000000474974513
1,0.46279069781303406,1.2917039394378662,0.6149068474769592,1.0034221410751343,0.0010000000474974513
2,0.5093023180961609,1.208693504333496,0.6832298040390015,0.8861833810806274,0.0010000000474974513
3,0.5767441987991333,1.0765161514282227,0.6273291707038879,0.8247405886650085,0.0010000000474974513
4,0.5860465168952942,1.081101894378662,0.6832298040390015,0.7397039532661438,0.0010000000474974513
5,0.6248062252998352,0.9286767840385437,0.6459627151489258,0.7610560059547424,0.0010000000474974513
6,0.6751937866210938,0.8808057904243469,0.6739130616188049,0.745877206325531,0.0010000000474974513
7,0.7124031186103821,0.7825011014938354,0.8136646151542664,0.5516090989112854,0.00010000000474974513
8,0.7387596964836121,0.7248113751411438,0.7795031070709229,0.5770316123962402,0.00010000000474974513
9,0.7620155215263367,0.6550789475440979,0.7888198494911194,0.5312573313713074,0.00010000000474974513
10,0.760465145111084,0.6439763307571411,0.8136646151542664,0.47566360235214233,0.00010000000474974513
11,0.7837209105491638,0.6099094748497009,0.7422360181808472,0.591940701007843,0.00010000000474974513
12,0.7806201577186584,0.5882726907730103,0.8012422323226929,0.4970293343067169,0.00010000000474974513
13,0.817829430103302,0.5337972044944763,0.8260869383811951,0.4515927731990814,1.0000000656873453e-05
14,0.7992247939109802,0.5620834231376648,0.8229813575744629,0.47431039810180664,1.0000000656873453e-05
15,0.7961240410804749,0.5483764410018921,0.8260869383811951,0.45003893971443176,1.0000000656873453e-05
16,0.7883720993995667,0.5645356774330139,0.8447204828262329,0.429284006357193,1.0000000656873453e-05
17,0.7968991994857788,0.5639123916625977,0.8012422323226929,0.4774414896965027,1.0000000656873453e-05
18,0.8007751703262329,0.5318462252616882,0.8136646151542664,0.4812673330307007,1.0000000656873453e-05
19,0.7953488230705261,0.5381553769111633,0.7981366515159607,0.4728626608848572,1.0000001111620804e-06
20,0.786821722984314,0.5596303343772888,0.8136646151542664,0.4869457185268402,1.0000001111620804e-06
21,0.7953488230705261,0.5516402125358582,0.804347813129425,0.4744086265563965,1.000000082740371e-07
22,0.8085271120071411,0.542400062084198,0.8416149020195007,0.44965657591819763,1.000000082740371e-07
23,0.7937984466552734,0.5542519688606262,0.8322981595993042,0.45001688599586487,1.000000082740371e-08
24,0.8124030828475952,0.5188186764717102,0.8385093212127686,0.45084500312805176,1.000000082740371e-08
25,0.8007751703262329,0.5573422312736511,0.8385093212127686,0.4673774242401123,1.000000082740371e-09
26,0.8124030828475952,0.5324866771697998,0.8136646151542664,0.4675676226615906,1.000000082740371e-09
27,0.8209302425384521,0.5265002846717834,0.8198757767677307,0.4642365276813507,1.000000082740371e-10
28,0.7961240410804749,0.55904221534729,0.8291925191879272,0.45898371934890747,1.000000082740371e-10
29,0.8124030828475952,0.524891197681427,0.8354037404060364,0.45134028792381287,1.000000082740371e-11
